"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Liberia","LBR","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","11023127.0653527","9929212.52165298","10469709.6621374","10092869.0180979","10054108.2665882","9315500.61282085","","","","","","","","","","","","","","","","","322179715.196379","354713504.24945","509464605.950564","562228976.148295","780992947.196523","472179951.935838","359227136.048954","429916154.799426","392831666.168229","685831101.300906","729050594.55278","521250606.741138","396899137.544872","449760634.146003","558810362.289233","586060518.71247","","","",
"Libya","LBY","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","10785641699.5235","10370172741.7579","16546811247.2069","23365588580.2201","16520760362.0676","14732159494.1857","13185476964.8236","11748234284.7372","10879133128.1899","6435405873.86225","6617880251.82126","6543811017.02222","7838407939.96198","12134805079.6056","11451285110.5726","11067174141.6843","9169753897.09186","8189610639.79128","7948918490.58089","8430178447.08147","8733989908.06648","5898526050.19709","7880800204.43061","12933000000","11502000000","12025000000","15009000000","19201000000","31220000000","40142000000","51554500000","66628900000","39900900000","51663100000","20309800000","63570200000","48590800000","21238300000","13039300000","8086300000","21411500000","32256900000","32483500000","10711600000","","",
"St. Lucia","LCA","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","32099642.8866157","41300000","55800000","66700000","87500000","81600000","","102388888.888889","","","169777777.777777","184259259.259259","245851851.851851","258322222.222222","287492592.592593","290707407.407407","329307407.407408","332296296.296296","342570370.370371","385433333.333333","356477777.777778","361962962.962963","393259259.259259","372029629.629629","380555555.555555","330435185.185186","322784783.703704","394969391.111111","470432415.185185","533023065.925926","451837128.888889","469538352.962963","544288715.555555","560454662.962963","626571184.074074","589085571.481482","621650014.814815","631669770.37037","944078841.240928","1001995530.47082","942539899.88867","1071027006.43199","1166977721.09993","1260438726.03822","509282085.594498","760416317.635371","",
"Latin America & Caribbean","LCN","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","102791949325.783","136257690057.707","148506457162.964","135386455214.466","129670489939.032","143488852698.219","137465559241.892","119886585847.376","133397416472.343","150179037207.676","167220754911.2","188458216186.661","189180763969.25","200644505475.965","214021184838.673","245788221225.123","291950671792.493","320877022300.076","352442615592.563","392180260589.211","407210796397.315","486121807861.202","464784230581.753","462781441412.853","503733823297.123","618683329914.939","746432300928.205","896103733922.732","1022657083657.55","1173779785660.05","920722760199.973","1153159037095.69","1420771245865.98","1435392733245.18","1438901760829.73","1405712510730.19","1217639482224.6","1207821022498.83","1354771083267.57","1460446101260.77","1468929797692.37","1257906706191.58","1611539597374.45","1925352445230.03",
"Least developed countries: UN classification","LDC","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23127838842.4613","22266751688.0403","23800908092.8377","23598735605.3703","26691562971.278","31872876890.6902","34583210924.8011","35566073225.9281","33416738819.6639","36989114006.8279","44141488595.8355","43717917837.1626","47689945809.0822","54286729110.8444","68678657065.6075","91649427816.2035","115296529428.075","145187846004.345","186706006504.092","146961373126.86","185500411322.828","226891030404.966","232715564817.648","249418307407.759","246775322065.98","201258804591.96","196933954308.604","223603729790.79","254139487716.134","254901461610.374","223463274068.04","290141759006.623","",
"Low income","LIC","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39860667390.4801","47009209511.7744","59558776991.4954","74256137393.5238","59381827521.1222","75577606572.138","87364426075.5251","80414844142.8523","87219123017.4162","89417323028.6902","68507124582.5013","67474643301.4578","76548305693.7406","88795488226.3123","88538223799.5623","82018650925.4651","109617936265.508","",
"Liechtenstein","LIE","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","639060010.0812","635996195.98","866868937.5414","970269246.7532","1173559626.8602","1339958267.414","1374891915.982","1348249589.7799","1403826353.7679","1795907329.4371","1644509060.4619","1581827223.3188","1791360554.4207","1884961581.5572","1909262361.736","2385689104.3817","2604460009.2172","2990883277.9729","3531401889.7871","4106095131.7934","4840468453.4548","5035863898.0339","5747241361.1478","5938737619.0813","5727243918.9489","6527293894.3677","6280210000","6042770000","6713650000","7440560000","7962722760","8819109000","9864030000","10337900000","9098600000","11423280000","14109340000","13715697344.4321","15211113446.7873","16890223281.0926","17070484075.4396","17574857527.6972","19257216969.969","20512411481.5085","19666076680.02","13281098993.9837","","",
"Lower middle income","LMC","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","98766892049.2138","92919803814.7285","122246795439.498","137281812017.183","128032109642.142","127033755688.778","126120775515.138","123753818438.018","120321647910.384","98804354847.7108","116381909374.296","122387983486.945","137242144869.404","169441241829.258","169860491129.307","182944412350.142","186566108954.184","207236527569.589","230573435794.567","258238334844.537","274916209781.816","255639658347.267","270520114704.603","319338737203.125","320823341757.062","343768741115.833","416566092799.352","531882019655.546","661436779614.281","794950991184.678","959568808880.828","1203207626036.31","961856371885.022","1197435378537.77","1466880427664.94","1507679497123.8","1553944492258.77","1572124255705.52","1368731268157.41","1359048885335.56","1572417597446.65","1749992100734.99","1810944607395.22","1577001052902.46","1990561025483.59","2339017244674.19",
"Low & middle income","LMY","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","379810299668.656","380033409413.472","403933400856.13","393218666843.454","349821857910.407","419529895430.102","469723598512.172","518751887346.336","603619590650.682","629486751471.172","696888808263.94","746509403275.5","871848645105.434","1039222699237.36","1154022790428.47","1177036464481.18","1159025510829.91","1204793477428.81","1452578977374.47","1432122043480.21","1526782936922.57","1952131473612.15","2487061057430.06","3082316778867.8","3766784456308.98","4586021162617.43","5570961164776.71","4443537806327.29","5635489843691.42","6822016316495.55","7153561073019.35","7416052637136.37","7522529129992.75","6664108570411.66","6395897673910.65","7300806709797.27","8045123117320.63","8058591048542.99","7340900305586.15","9572436551408.58","10522450829403.5",
"Lesotho","LSO","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","152533897.301454","172614999.8499","199984999.8261","233334999.7971","277427232.313235","363492214.64152","381390190.320733","862105692.156145","933289553.565281","818382338.57127","623312925.697772","656067282.730681","1010127630.34832","952569918.738656","966221965.030239","1098406180.27132","1136550083.87985","1275465877.77142","1221389913.01535","1332579403.76195","1321297730.71416","1204634228.1925","1202962751.21987","952529210.453949","843162423.551078","823447242.653549","842387779.646411","880663535.625476","1229069833.57357","1457567393.72772","1391192462.3525","1501759324.8292","1667786035.4097","1680879051.73785","1473695775.49838","1667694488.53018","1947847289.00968","1631961136.77969","1420121413.86582","1378143166.2102","1429130509.69719","1473218343.2859","1675425742.62323","1897331706.93195","1679727641.83017","1415329400.90322","1615206049.78742","1664322482.80532",
"Late-demographic dividend","LTE","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","236525676141.871","236610959294.835","264629170198.606","254180063458.644","253502645372.024","295100449922.963","348082942276.903","383271694130.667","414616954430.956","430727831244.192","499914752747.438","544115225469.529","668410982755.844","822312930959.415","900610770278.176","884792003024.708","840840451681.389","866875960056.987","1060703830414.88","1069633495238.19","1149144941435.96","1578255054411.64","2075590688309.99","2605475737646.98","3245408791928.13","4023714992764.01","4839609490979.94","3870462771295.46","4803739263223.29","5830475184399.14","6092085839109.7","6408216313024.86","6597838238864.89","5953299116871.23","5714856570558.17","6515847762735","7225547025025.12","7235714621278.92","6936452884010.88","8928839860901.01","9605069021956.91",
"Lithuania","LTU","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2236082794.10614","2372558617.36129","3242165000","4262652500","4710562500","4588775000","3767592500","4626065000","5484325000","6494631232.48841","8331442367.27589","11517502521.0668","15015630502.7754","18165028419.7485","21640916047.7081","29144835309.1332","20538131301.9763","25118484097.9797","33383014142.6632","34750571029.8735","37890519155.5426","36307145819.5095","29514058723.1205","30046792324.3325","36279189171.071","41691659219.3978","43577063568.0409","43039934078.9456","54918253193.1249","62947481964.0748",
"Luxembourg","LUX","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73623309316.3086","79335220115.6621","81266498545.7519","99716561524.5732","109876157876.237","132434311009.035","156186253843.092","200370972083.272","249675610392.408","291528846220.545","216843783021.935","239638366616.645","321246392607.81","348422387513.085","404524071369.82","421187144266.637","403406831951.021","422840488656.96","439270146189.891","513174389664.437","485539694579.29","461210471196.327","491363137273.884","458302338440.089",
"Latvia","LVA","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1092932691","1605016000","1729646000","2158730000","2546426000","2766235000","3010600000","2805800000","2487229229.89134","2746921905.7082","3123454592.6302","4217805052.6674","5854823229.00434","8109041553.38804","9783958829.11025","13606069450.1425","16307688119.2907","12854956796.2335","14119827947.9076","18049531385.3286","18906774047.4627","19857762567.798","20869502403.1227","17922244017.689","18317145888.3354","20572539343.2044","22898607544.4505","22180008504.5452","22307574569.244","26995093785.6422","30871796869.7105",
"Macao SAR, China","MAC","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7366003827.20432","8099915025.29717","10537168650.7887","11169911309.1314","13235654431.1652","16685148820.223","18492680570.4259","18109177535.5778","25769694031.2973","34923771653.4435","41526305029.2007","49579502096.5374","51384336602.6228","39974118821.0883","39144593869.9517","45846407650.0925","52593834251.2868","54195280174.9993","22542878942.9965","32309342049.8745","",
"St. Martin (French part)","MAF","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","2026080689.62403","1720177064.12935","1870905244.01673","2164397836.12162","2711285689.97553","3270381406.32083","3083736993.59819","2944368878.40687","2930959404.59244","3015972449.09444","3160217152.99943","3575873680.80165","4192733178.01591","5405797189.72123","5012466369.86143","6321302299.81163","6316393979.24551","6669106774.22661","6290873168.68622","6682267135.29648","7817231432.8166","8366915889.40526","8035388148.62294","8473602290.05772","9004102996.75239","9127011171.73891","9873657156.63354","10899377679.6449","12704130415.1663","15003362753.0193","17280673506.7239","20165206071.2535","24910303982.9846","31613015288.2864","24924066111.0162","27913409876.2823","32649115416.821","32954415684.3752","33085764310.064","36800964966.1046","33813685968.0387","35134721823.6902","39668698765.3829","43975495444.857","44676344434.6345","38322382167.8836","48011260339.7696","59340933080.1118",
"Monaco","MCO","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","662080000","897720000","1028160000","1135050000","876060000","671710000","699460000","809340000","984490000","1277650000","1664250000","1871490000","1927960000","2455520000","3055950000","2300050000","2718551249.64333","3673986062.16333","3754690000","4202310000","4073910000","3304620000","3371770000","3998890000","4449590000","4684680000","4078300000","5105890000","6873550000",
"Madagascar","MDG","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","287656507.221013","386959049.235983","333585013.598307","387538604.84284","444395205.135332","490078937.641874","518367322.90284","397452745.03954","382059792.761991","358021369.151216","395479001.287626","354261088.112427","403361717.280118","431756680.924292","416201567.282272","471805106.217111","485434272.405209","487795309.911952","506414635.454854","524730474.858036","658154212.545469","756171711.966067","787033225.799436","660101229.926748","696572786.590699","750485178.09756","845429804.812891","1038885144.3846","1131720359.47709","827914094","931624256.900002","1346852556.80049","1664240992.64006","2304808982.35441","2723245722.93449","2000464143.47463","2217744446.00652","2764369484.32435","2904395088.63027","3181649753.10106","3590372230.4226","3181839413.15825","3422515139.09896","4183431687.22067","4460237354.88703","4142292978.8023","2633805186.1118","3383470259.86909","",
"Maldives","MDV","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","77000000","77300000","84900000","91400000","97996965.3320654","112511085.396617","129974179.725634","153907074.595169","183800000","188069673.073431","222261370.754701","216373324","276649822.157898","322352983.721722","374927211.581932","409314783.623077","435532948.475195","443288546.742686","467501618.964593","472451234.845414","500966972.085416","590127438.695907","698395123.832708","495381650.437815","792683135.555705","1830568383.13289","1983790963.67971","1717985036.09953","2011472205.39976","2448334561.68311","2490112955.50028","2912115403.15158","3304815372.91327","3155074087.03953","3160559844.26155","3333364165.44544","3603566757.76177","3763422690.58972","1801558022.44397","3997390545.27606","5132342879.4683",
"Middle East & North Africa","MEA","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","16053000000","22240000000","27807000000","27927000000","28903000000","32699000000","30022000000","23986000000","29926000000","32017000000","36211000000","41757000000","43297000000","44323000000","47654000000","54083930000","66855530000","79402846000","88749777000","134109000000","152570598000","185852621961","176806479850","181302482986","186191633342","211677089526","240440554470","279378838024","304582171669","325353734245","256677842297","330624098739","383806415404","405851652058","418953692719","439404992240","421212101122","416448874423","458539176369","504227839636","517378688918","452801242087","543089563845","644862251373",
"Marshall Islands","MHL","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85392633.1831118","83327561.356521","84264246.8657314","84529162.4338911","83822837.4718488","105156326.953359","133352796.941149","173015736.695485","171464325.388942","151509784.881729","117666715.59716","120892616.37112","173932537.790296","210477620.358113","179338545.609564","177734685.085032","219387359.579513","",
"Middle income","MIC","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","370756229323.179","371312904283.267","395132877795.489","384493342031.637","342098372338.082","411054770213.202","460945958499.347","507597127726.958","590885120952.674","617772098731.861","685192513371.627","734681139404.167","858380880087.636","1024180766140.55","1137869396108.53","1161267619302.78","1144368673169.7","1189241020783.09","1433770806819.93","1412298803190.59","1505129264990.49","1929264683609.15","2457025010833","3045930905035.63","3724016547967.1","4531634283727.84","5503003208904.92","4389176624983.13","5566274642574.03","6741364854208.66","7077501657699.43","7334273723847.98","7438857179143.33","6598582454119.58","6331622562919.71","7227811267870.08","7961176244247.49","7974822865110.14","7263526238972.63","9469571327638.21","10406778643361",
"North Macedonia","MKD","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1088150000","995320000","1031750357.90033","1111097537.19677","1177510384.63084","1069203580.34177","1035959259.59511","1359036032.4513","1752521267.49223","2189800713.01955","2678477377.87011","3821001366.79866","4524100455.04985","3175048876.25436","3800760576.65824","5019231215.0058","4520978371.74539","4916110418.23979","5626923237.69815","5072518023.20284","5602469463.71475","6407354065.82027","7792117782.12157","7972639692.70827","7352522159.25436","9323891802.31401","10298842457.135",
"Mali","MLI","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","238256898.262748","276922798.646168","341489232.391297","321170293.981212","352843484.576076","442363483.37551","466312578.289778","470207235.91389","476969803.843701","413180943.524043","537675741.469859","551222090.470342","661639993.962505","668903827.417781","712362282.599241","665343132.268324","899286010.948672","1085746921.39582","1176056263.09017","1243788537.5909","1443447944.9039","1934284904.57902","2006941765.52762","2663811411.7284","2218529854.37689","2510518198.85553","2862783945.40003","3427011571.92035","3385050705.16147","3334433820.79161","3246733357.18818","3381763569.32911","3536643518.66675","4362471959.92156","4583956026.73746","5349945057.50086","5548981559.61581","",
"Malta","MLT","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","161628060.910732","204152944.897451","282540515.412848","369926802.49366","451942652.883293","495135869.504773","586063529.095541","705271809.121495","909141632.240192","1171884050.17529","1073439634.18777","925408083.188237","821599457.7126","815557778.136475","835757905.466836","1050910641.234","1349670759.06317","1589812305.42934","1726292531.40312","2219056609.71082","2413052120.31215","2764830628.05063","2562260870.47507","2832467007.55206","3280784491.42251","3150120116.13977","3127886045.17351","3518405034.11979","4476146606.52605","4494919456.41162","3990133943.07463","4444367598.00747","4949042280.69292","7664969525.92705","9679237909.30476","13837324805.9265","21555372292.4073","28271377999.4494","23412950990.443","22284938015.279","29249670035.2613","28144787077.8118","29345334859.6284","30383951060.3163","27692265965.5631","27685940179.9906","30147474798.2515","31552571531.7608","33825423115.029","33436805181.5983","36679054128.5321","35546728246.5701",
"Myanmar","MMR","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","205295672.191111","247507345.974902","306698870.7899","415995449.949947","499447626.760921","631857418.439337","523519355.599078","447541163.771976","434818567.412362","379751814.585323","401326117.737618","294961010.872895","215309082.864938","282068426.124767","318424558.121686","305258648.627229","647113909.382432","882158581.963594","1135208843.85637","1309557461.24329","1374674413.75888","1502738779.25674","1702150190.84336","1839247950.46681","2144721684.53448","2507050075.7781","2458632041.91378","2638509212.40592","2960216764.0737","3838096768.74257","4632114057.21531","5911463762.98553","6439004778.54473","6347345687.05422","7851489592.53019","8657964791.45517","9744867766.83163","12386532624.596","13932252956.5743","14565344627.1458","13967436920.8442","14781934654.7879","17032964247.5318","18885495495.2936","","","",
"Middle East & North Africa (excluding high income)","MNA","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","282149715775.782","340069587524.834","411127996844.205","541509757005.578","382513345459.415","451175801493.431","478995284038.148","556164680487.494","517738662798.083","475332128956.308","345225025078.709","309893256193.66","385496064421.171","473804092651.632","467951614692.644","302169348135.736","425963088123.075","",
"Montenegro","MNE","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1726280489.98375","2065271070.71934","1664105273.01973","1717067850.78748","2194739851.01077","1965422633.61584","2124723159.82765","2142592483.86297","1988243326.11046","2069495570.48878","2335151197.38259","2705138677.2137","2767315784.00932","1570363657.8165","2918797457.49253","3574185660.72849",
"Mongolia","MNG","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","475600000","567300000","","648900000","637100000","825200000","906300000","923600000","839700000","498000000","","390800000","392600000","415600000","511300000","492500000","627300000","550300000","531875065.555684","626335316.724749","651500831.334458","722653277.003401","849120336.74","1226845656.15811","1491209333.34832","2047068908.15789","2577932017.63667","3044496277.42832","2322782707.26032","3423209722.25234","4620181575.97473","4512501520.52849","4530230125.32443","6134971872.98565","5194083607.82277","5673160602.51834","6877055534.63505","7938420811.85341","8810063262.87175","7987063439.74689","9241901499.41691","11333587868.5533",
"Northern Mariana Islands","MNP","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2186139349.99826","2936610500.41961","3064448817.45209","3365027839.95662","2909136157.58511","2712929514.36965","3668297743.24656","4780705837.66918","4902423090.77534","4769209507.50175","4248371049.8809","3872281892.4993","5548331613.30142","6048068224.28662","5860440789.71152","4585860459.09293","6623773859.03493","9603958019.00047",
"Mauritania","MRT","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","190329259.880182","205676082.386058","183034302.480021","155602491.199567","203976684.643461","269764723.610035","338952635.665603","305780467.781658","354741995.323771","330280549.608147","402568593.113676","444800000.000997","439438716.809168","476994452.625868","487086248.208932","474475554.838789","468968322.570804","427983349.946999","425145033.007514","426712522.759457","505570182.761589","512499240.887614","459910878.918256","395063911.818934","","","","","","","","","","","","","","2911245203.4913","2957487585.05903","2235233799.79902","1712105139.29361","1729932285.78876","2041282287.12368","2224556822.05723","2718350028.49137","2946987076.44841","3295009967.19268","",
"Mauritius","MUS","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","340491130.444096","405006072.882176","443108574.652779","518697496.558324","578582931.705297","513845307.455783","511195625.700779","511011259.016425","509335523.314993","576655956.679858","889624329.269917","1225091983.4915","1405595069.10582","1449071351.9114","1777849043.74035","1864261767.56677","2003185932.63493","1970645440.49546","2041383713.39857","2401601259.2278","2802474546.93356","2540739119.6464","2634098359.28919","2667772227.54746","2671037913.65092","2925414897.22569","3029869602.93245","3225204740.51683","3500472342.5218","3899312216.21256","4374031053.78499","5259431789.57904","5747674170.68966","4635071293.98414","10188514294.6095","6982937351.33187","8047723490.67921","12267887404.9342","14388873283.1129","13073248010.9018","14022612301.5276","17264237069.8682","14267218688.6211","15442387676.9335","11631198801.6651","13394061848.0025","11862960911.9178",
"Malawi","MWI","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","211201230.953782","258545366.387628","314741243.927429","317547516.366325","269064477.730272","276055602.904173","341450989.9466","276133395.706886","271832383.499822","309225724.59216","341545197.899115","309836025.474198","452419764.140255","521418857.155597","434715590.363906","349597432.227454","353989999.318942","473281049.742945","555784271.884402","591220295.332542","582588515.466864","523210993.072425","470671484.029128","483730710.837234","477888416.414187","622150262.267831","573760239.088978","609271635.580753","792736761.756086","878832412.696712","1026201289.38597","1347809423.99263","1224412685.46756","1606032222.17666","1384774825.53117","1397594919.08003","1645482135.66846","1273525666.03693","1184090201.24933","1118961243.08392","1191890631.73355","1470466251.47204","1291429586.98888","1558958221.05139","",
"Malaysia","MYS","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","4733146846.87441","4392210378.57729","5865654173.05726","6841146558.88365","8385859497.78697","12418425596.2867","14836348608.6071","13878587321.2458","14298672247.8024","16217555202.3757","19066907985.5922","17775779034.4503","16184754642.9159","20983170203.6602","24449139867.7503","28817852649.195","34513979389.0661","39511769411.6505","46420967921.3311","54656490922.0522","68525690449.4859","85992110565.2209","94813375106.943","95750319180.7643","84941678611.2438","97970763157.8947","114272473684.211","104209737105.263","110373500000","122018000000","148229544736.842","166725326382.374","191059859093.907","217000780575.904","242055051647.413","197562213536.54","234007416489.164","271150322940.318","263076216229.107","259477171510.95","265588183928.29","222159718756.867","212561993725.79","236200503413.262","260852043433.954","254133683254.663","220848811936.551","287349473811.222","332944344646.392",
"North America","NAC","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","86909480340.0088","91447355750.3899","102852806397.771","142875358121.297","189328640794.68","197637627709.87","219881296238.075","236481457371.21","278088551764.634","359592954767.797","427870767522.856","472136446531.195","452845857200.708","445444866046.639","507271537396.892","494245111946.161","518316429957.053","579460539048.525","714877611952.491","804849126248.703","872656172604.428","890875404421.071","918784613215.679","959519180478.133","1076549381208.71","1243960834959.94","1332682371026.26","1466742162735.77","1471775510375.57","1587015846177.24","1804255192602.82","1655792100775.52","1617533729513.04","1727725570749.98","2014925059624.55","2302546980842.44","2661219171402.63","3056052022768","3275612548453.26","2690726392121.34","3129060846890.62","3555183193265.35","3670277270010.81","3762008354357.12","3892984372350.16","3677389822304.22","3656871650261.22","4002259447834.48","4312176745014.86","4364457337579.12","3707479133119.59","4386039909282.05","5097891489533.86",
"Namibia","NAM","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1403420848.78664","1566898379.93855","1682986030.04835","1733949841.35195","1793315024.46164","2107698055.04972","2060265323.10414","1975407058.1461","1832069353.64664","1515754073.48185","1611712807.98396","1547939335.23169","1447627716.05755","1861322569.10531","2519829419.94659","2698496833.12544","3430416184.46085","3792978225.2406","4023868450.50521","3932201908.55825","4915826340.56377","5015066817.89274","5222709243.38782","4683828538.35992","5200218015.67087","4399954252.58443","3996131441.74685","4771063299.15933","5299469863.42185","4890321161.50192","4078984894.83022","4626013839.65457","5441730926.853",
"New Caledonia","NCL","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1165674684.17445","1679284053.24965","2016625995.59017","2057375275.09295","2388284538.49901","3238040413.59912","2497145410.86026","2080649188.38169","2539228178.65008","2998180426.79565","2788355021.63842","2743791517.15854","3002115473.88282","2449218359.46202","2551046511.91204","","","","","","",
"Niger","NER","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","107571657.226689","172126829.23551","203071352.28508","231651223.572273","328451474.396262","533062822.04239","643654326.766608","542668132.879057","440731114.54962","387502390.767926","348091726.042675","316387086.845714","421419324.655075","547187998.311886","483739673.082866","440493241.792064","553196765.294635","421198475.789633","424637256.164627","356208790.646342","272807490.976136","327137163.069578","383851172.196356","318222967.998296","382293959.816303","335021817.318484","334506239.979205","341810197.251743","344870172.374103","433361123.291587","557534222.825477","602395376.725516","641061586.646327","807410729.921412","1129020074.48778","1190490813.20784","1333042944.02428","1435276334.1604","1664662459.33436","1820104645.93702","1849816386.99044","1423348849.27252","1339612602.07698","1548911711.84761","1585171831.93333","1522713295.92732","1482275043.71812","1666059321.14549","",
