"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Central Europe and the Baltics","CEB","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","99.0060577392578","99.0182418823242","99.0372695922852","99.0507583618164","99.0644683837891","99.0803985595703","99.1066207885742","99.1331329345703","99.1527633666992","99.1725769042969","99.1956481933594","99.2172698974609","99.2357177734375","99.2531204223633","","","","","","","","","","","","","","","","","","99.4715423583984","99.4768371582031","99.4815673828125","99.4880676269531","99.493782043457","99.4991912841797","99.5033874511719","99.5077133178711","99.5050964355469","99.5060882568359",
"Switzerland","CHE","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","91.4805374145508","","","","","","","","","","94.5630722045898","","","","","","","","","","95.7964096069336","","","","","","","","","96.8987808227539","","96.3880081176758","","97.0246887207031","","96.4806289672852","","","","","97.1900024414062",
"China","CHN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","79.191780090332","","","","","","","","87.0249786376953","","","","","","","","","","95.1352462768555","","","","","","","","","","97.4794616699219","","","","","","","","","","98.629997253418","","",
"Cote d'Ivoire","CIV","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.3635406494141","","","","","","","","","","43.946418762207","","60.8606605529785","","","","","","","","","","","","51.5926704406738","","50.7019004821777","","","","","93.1413497924805","","","",
"Cameroon","CMR","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","54.6298484802246","","","","","","","","","","","","","","","","","","","","","","","","79.1945190429688","","","","","","","78.9499588012695","","","78.3276901245117","","","","","","","","82.6280364990234","","83.4000015258789","","",
"Congo, Dem. Rep.","COD","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.9232406616211","","","","","","76.9156875610352","","","","","87.9083862304688","","","","88.5246887207031","","","","","","89.629997253418",
"Congo, Rep.","COG","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","71.3291168212891","","","","","","","","","","","","","","","","","","","","","86.0498275756836","","","","","","86.4343109130859","","","","","","","","","","85.9400024414062","",
"Colombia","COL","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.97265625","","","91.0891036987305","","","","","","","","92.9041213989258","92.777946472168","92.3927993774414","92.4297027587891","93.3168792724609","93.0625381469727","93.2501907348633","93.4882583618164","","","93.8674011230469","94.0631713867188","94.4022827148438","","94.8518295288086","95.0158920288086","95.3825225830078","","",
"Comoros","COM","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","55.9770393371582","","","","","","","","","","","","","","","","","","","","74.5140380859375","","","","","","","","","","","","56.4798011779785","","","","","","","","","","66.5500030517578",
"Cabo Verde","CPV","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.7592697143555","","","","","","","","","","83.8376083374023","","","","","","","","","","","","90.4745025634766","","","91.6914367675781","","","","","","","94.4700012207031",
"Costa Rica","CRI","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","92.6821365356445","","","","","","","","","","","","","","","","94.6501770019531","","","","","","","","","","","97.3063278198242","","","","","","","","","","97.9899978637695","",
"Caribbean small states","CSS","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.6583862304688","84.7126312255859","85.016357421875","85.3282318115234","85.6354217529297","85.9403533935547","85.1611328125","86.6372299194336","87.0483932495117","87.3196105957031","87.5702972412109","87.8121719360352","88.1234512329102","88.3132705688477","88.8176574707031","89.0562133789062","","","","","","","","","","","","","","",
"Cuba","CUB","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8073120117188","","","","","","","","","","99.6284637451172","","","","","","","","","99.6284637451172","",
